STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
42,3,563100,1400000US42003563100,42003563100,5631.0,Allegheny,PA,Pennsylvania,"Census Tract 5631, Allegheny County, Pennsylvani",3524.0,294.0,2292.0,1.2058,0.4723,1.0058,0.5231,0.5508,0.9113,0.7394,0.7846,2.9861,0.8442,0.0,0.7023,0.0,0.0,0.0,0.0,0.7023,0.4338,0.3853,0.9427,0.2428,1.5708,0.5086,0.7805,0.7387,0.0,1.5192,0.756,0.8676,0.8676,0.8676,7.646,0.8375,0.394,0.394,0.394,0.2926,0.4486,0.1343,0.4213,0.2525,0.5906,0.3782,2.5181,0.292,0.4151,0.2563,0.3874,0.6129,1.6717,0.2337,0.0,0.0,0.0,0.0,4.5838,0.1683,0.0,0.0,1.0,0.0,0.0,1.0,0.2,1.0,10.99,0.62,38.05,0.0,62.72,0.0,0.0,0.0,0.0,100.0,94.82,13.28,99.73,98.84,0.0,99.84,21.4,19.9205,8.8,2.2,26.9,19.5107,8.5,13.1,14.3,18.4,11.0,2.3,0.0,0.0,31.2,9.7,7.7,13.2,9.4,0.4583,0.4859,0.7342,0.3319,0.4088
42,3,563200,1400000US42003563200,42003563200,5632.0,Allegheny,PA,Pennsylvania,"Census Tract 5632, Allegheny County, Pennsylvani",2088.0,218.0,5240.0,1.6477,0.6883,1.2477,0.6955,0.5508,0.9213,0.9318,0.8794,3.2833,0.9252,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.5878,0.007,0.9801,0.0782,0.7891,0.7666,0.0,1.5557,0.7805,0.7633,0.7633,0.7633,7.4401,0.8048,0.4663,0.4663,0.4663,0.6994,0.391,0.1343,0.8948,0.7449,0.2497,0.682,3.7961,0.569,0.5011,0.028,0.9048,0.0,1.4339,0.1183,0.0,0.7865,0.7865,0.4652,6.4828,0.4429,0.0,1.0,0.0,1.0,0.0,2.0,0.4,1.0,11.07,1.05,41.35,0.0,100.0,0.0,0.0,0.0,0.0,100.0,68.78,17.89,100.0,100.0,0.0,91.77,26.9,41.092,7.7,2.2,69.9,35.4527,3.9,22.2,15.7,5.3,21.3,0.0,0.0,2.0,33.1,10.8,6.1,15.9,11.7,0.5714,0.7575,0.3665,0.6162,0.7053
42,3,563300,1400000US42003563300,42003563300,5633.0,Allegheny,PA,Pennsylvania,"Census Tract 5633, Allegheny County, Pennsylvani",1432.0,65.0,573.0,0.6967,0.1822,0.4967,0.1468,0.5508,0.8823,0.4149,0.5165,2.3645,0.6687,0.0,0.2956,0.0,0.0,0.0,0.0,0.2956,0.2239,0.618,0.3519,0.7777,1.7476,0.6496,0.2932,0.4478,0.0,0.741,0.3035,0.7146,0.7146,0.7146,5.8633,0.4852,0.215,0.215,0.215,0.0463,0.0451,0.1343,0.0606,0.0637,0.0307,0.0975,0.4782,0.0087,0.7017,0.6831,0.0785,0.399,1.8623,0.3735,0.0,0.0,0.0,0.0,2.5555,0.0115,0.0,0.0,1.0,0.0,0.0,1.0,0.2,1.0,10.76,0.34,31.47,0.0,0.21,0.0,0.0,0.0,0.0,43.34,48.73,5.92,3.66,40.73,0.0,85.25,10.6,6.7737,1.6,2.2,8.3,13.2353,1.0,5.3,19.1,24.7,6.1,0.8,0.0,0.0,30.4,8.8,8.7,9.9,8.5,0.4098,0.2306,0.9013,0.219,0.0786
42,3,563800,1400000US42003563800,42003563800,5638.0,Allegheny,PA,Pennsylvania,"Census Tract 5638, Allegheny County, Pennsylvani",3853.0,201.0,3280.0,1.5558,0.6475,1.1558,0.6339,0.5508,0.8889,0.5501,0.7679,2.7577,0.7794,0.9612,0.7044,0.0,0.6853,0.0,0.0,2.3509,0.9279,0.5699,0.4914,0.4183,1.4796,0.4243,0.6905,0.7381,0.0,1.4286,0.6976,0.6688,0.6688,0.6688,8.6856,0.9477,0.1261,0.1261,0.1261,0.112,0.0924,0.0556,0.399,0.4272,0.1149,0.5353,1.7364,0.1503,0.9812,0.1912,0.6597,0.2881,2.1202,0.6006,0.0,0.9285,0.9285,0.5899,4.9112,0.2081,1.0,0.0,1.0,0.0,0.0,2.0,0.4,1.0,10.81,0.44,37.6,19.13,63.43,0.0,2.22,0.0,0.0,58.55,60.82,10.56,83.03,98.78,0.0,76.68,6.4,10.8568,2.6,1.4,25.7,24.1459,2.3,17.5,37.2,17.0,15.0,0.4,0.0,6.9,36.9,8.6,12.2,9.7,10.5,0.7613,0.182,0.992,0.4731,0.0661
42,3,563900,1400000US42003563900,42003563900,5639.0,Allegheny,PA,Pennsylvania,"Census Tract 5639, Allegheny County, Pennsylvani",4004.0,248.0,2529.0,1.2613,0.504,1.0613,0.5657,0.6074,0.9434,0.6441,0.925,3.1199,0.8847,0.0,0.5835,0.0,0.0,0.0,0.0,0.5835,0.3635,0.3853,0.9167,0.2415,1.5435,0.4844,0.5478,0.7666,0.0,1.3144,0.6319,0.8922,0.8922,0.8922,7.4535,0.8071,0.5073,0.5073,0.5073,0.2873,0.1314,0.4859,0.6465,0.3851,0.4251,0.5452,2.9065,0.3723,0.7226,0.1796,0.3584,0.0,1.2606,0.0726,0.5809,0.0,0.5809,0.3135,5.2553,0.2542,0.0,0.0,1.0,0.0,0.0,1.0,0.2,1.33,11.36,0.52,43.58,0.0,30.19,0.0,0.0,0.0,0.0,100.0,93.05,13.29,45.93,100.0,0.0,99.94,30.5,19.6553,3.3,4.7,42.0,23.029,6.0,17.8,19.5,16.7,10.6,0.0,1.6,0.0,31.5,9.8,8.0,13.0,9.6,0.476,0.5157,0.7983,0.3566,0.3852
42,3,564000,1400000US42003564000,42003564000,5640.0,Allegheny,PA,Pennsylvania,"Census Tract 5640, Allegheny County, Pennsylvani",6590.0,382.0,5540.0,0.7263,0.1974,0.7263,0.2987,0.5508,0.8169,0.2946,0.3826,2.0449,0.5686,0.0,0.4779,0.0,0.0,0.9947,0.0,1.4726,0.7416,0.7731,0.3126,0.6357,1.7214,0.632,0.0,0.4366,0.0,0.4366,0.1404,0.7591,0.7591,0.7591,6.4346,0.6137,0.0675,0.0675,0.0675,0.1959,0.369,0.1343,0.2667,0.0894,0.0709,0.3121,1.4383,0.104,0.3858,0.6511,0.2772,0.4409,1.755,0.2904,0.8319,0.0,0.8319,0.5015,4.0927,0.1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.39,0.26,28.5,0.0,11.48,0.0,0.0,8.02,0.0,7.68,44.94,7.44,0.0,38.46,0.0,91.21,4.0,15.1897,7.3,2.2,19.2,14.4431,1.7,11.3,13.8,24.2,9.5,1.0,13.4,0.0,28.1,9.9,6.9,13.9,8.4,0.2742,0.5445,0.5402,0.2073,0.4916
42,3,564100,1400000US42003564100,42003564100,5641.0,Allegheny,PA,Pennsylvania,"Census Tract 5641, Allegheny County, Pennsylvani",883.0,51.0,1022.0,1.1476,0.44,0.9476,0.4751,0.5508,0.8968,0.6544,0.7293,2.8313,0.7993,0.0,0.8329,0.0,0.7698,0.0,0.0,1.6027,0.7888,0.3853,0.8978,0.6948,1.9779,0.8027,0.7891,0.5965,0.0,1.3856,0.6714,0.8576,0.8576,0.8576,8.6551,0.9455,0.0822,0.0822,0.0822,0.0199,0.0152,0.2138,0.0041,0.0463,0.0115,0.0475,0.3583,0.0039,0.8953,0.3854,0.0706,0.2137,1.565,0.1736,0.0,0.0,0.0,0.0,2.0055,0.0021,0.0,0.0,1.0,0.0,0.0,1.0,0.2,1.0,10.87,0.53,36.56,0.0,98.06,0.0,9.41,0.0,0.0,100.0,91.82,6.83,100.0,72.98999999999998,0.0,99.73,4.6,3.9638,0.7,2.8,1.6,12.2283,0.5,3.5,24.5,20.5,5.9,0.2,0.0,0.0,28.8,8.7,8.7,9.6,8.0,0.3142,0.2054,0.9013,0.1638,0.0606
42,3,564200,1400000US42003564200,42003564200,5642.0,Allegheny,PA,Pennsylvania,"Census Tract 5642, Allegheny County, Pennsylvani",2091.0,139.0,1846.0,1.2823,0.5148,1.0823,0.5815,0.6074,0.9375,0.4295,0.9856,2.96,0.836,0.0,0.6458,0.0,0.851,0.0,0.0,1.4968,0.7506,0.498,0.6053,0.5778,1.6811,0.6002,0.5713,0.301,0.0,0.8723,0.4263,0.4732,0.4732,0.4732,7.4834,0.8118,0.223,0.223,0.223,0.311,0.1488,0.3739,0.3851,0.4446,0.2935,0.5353,2.4922,0.2869,0.9336,0.0867,0.6885,0.2502,1.959,0.4544,0.6941,0.0,0.6941,0.4007,5.3683,0.2705,0.0,0.0,1.0,0.0,0.0,1.0,0.2,1.33,11.26,0.35,51.73,0.0,46.24,0.0,29.54,0.0,0.0,80.95999999999998,70.29,8.11,51.48,16.43,0.0,43.68,11.0,20.8034,3.6,3.9,25.0,24.6305,4.4,17.5,27.1,13.0,15.5,0.3,4.7,0.0,33.4,9.6,8.8,12.9,10.3,0.5882,0.4568,0.9105,0.4476,0.3736
42,3,564400,1400000US42003564400,42003564400,5644.0,Allegheny,PA,Pennsylvania,"Census Tract 5644, Allegheny County, Pennsylvani",5874.0,363.0,5426.0,1.2694,0.5083,1.0694,0.5719,0.6074,0.9397,0.4987,0.9701,3.0159,0.8536,0.0,0.4362,0.0,0.0,0.0,0.0,0.4362,0.2928,0.6367,0.7344,0.473,1.8441,0.7165,0.5806,0.5923,0.0,1.1729,0.5623,0.6963,0.6963,0.6963,7.1654,0.7583,0.2599,0.2599,0.2599,0.3432,0.2501,0.417,0.4334,0.3613,0.3021,0.5419,2.649,0.3181,0.8344,0.1406,0.7348,0.0,1.7098,0.259,0.5809,0.4452,1.0261,0.6779,5.6448,0.3111,0.0,0.0,1.0,0.0,0.0,1.0,0.2,1.33,11.3,0.4,47.67,0.0,7.13,0.0,0.0,0.0,0.0,37.77,80.26999999999998,9.55,53.79,72.03,0.0,82.31,13.0,22.3628,5.3,4.2,27.6,22.392,4.5,17.7,22.2,15.5,16.4,0.0,1.6,0.2,32.8,10.1,8.2,14.1,10.4,0.5536,0.5987,0.8343,0.4605,0.5153
42,3,564500,1400000US42003564500,42003564500,5645.0,Allegheny,PA,Pennsylvania,"Census Tract 5645, Allegheny County, Pennsylvani",2862.0,201.0,2244.0,1.4131,0.5816,1.2131,0.6736,0.5508,0.9284,0.5371,0.9331,2.9494,0.833,0.977,0.7122,0.0,0.7942,0.0,0.0,2.4834,0.9389,0.8086,0.7549,0.7101,2.2736,0.9442,0.7535,0.6472,0.0,1.4007,0.6801,0.7422,0.7422,0.7422,9.8493,0.9905,0.0295,0.0295,0.0295,0.3004,0.2501,0.5241,0.1279,0.0422,0.058,0.5045,1.8072,0.1615,0.7818,0.3926,0.5448,0.2881,2.0073,0.4998,0.7308,0.4452,1.176,0.7235,5.02,0.2226,0.0,0.0,1.0,0.0,0.0,1.0,0.2,1.0,11.13,0.43,44.12,43.82,65.83,0.0,13.69,0.0,0.0,3.55,81.9,6.67,96.86000000000001,84.25,0.0,88.73999999999998,2.2,20.3005,5.3,5.0,12.5,11.9529,1.5,16.6,20.8,20.6,13.2,0.4,6.5,0.2,31.0,10.0,7.9,14.3,10.1,0.446,0.5713,0.778,0.4209,0.538
42,3,980000,1400000US42003980000,42003980000,9800.0,Allegheny,PA,Pennsylvania,"Census Tract 9800, Allegheny County, Pennsylvani",0.0,10.0,1877.0,,,,,0.6074,0.9334,0.7035,0.8013,3.0456,0.8625,0.0,0.8282,0.0,0.9029,0.0,0.0,1.7311,0.8357,0.3853,,0.1184,,,0.7891,0.7666,0.0,1.5557,0.7805,0.7598,0.7598,0.7598,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,11.19,0.58,38.55,0.0,97.38,0.0,52.45,0.0,0.0,100.0,,14.83,100.0,100.0,0.0,91.28,0.0,0.0,,,,,,,,0.0,-666666666.0,0.0,,0.0,25.6,9.2,6.3,12.6,8.4,0.1541,0.3389,0.4075,0.2073,0.339
42,3,980100,1400000US42003980100,42003980100,9801.0,Allegheny,,Pennsylvania,"Census Tract 9801, Allegheny County, Pennsylvani",0.0,10.0,879.0,,,,,0.5508,0.9312,0.7035,0.7391,2.9246,0.8263,0.0,0.769,0.0,0.0,0.0,0.0,0.769,0.4718,0.3853,,0.3684,,,0.7891,0.7239,0.0,1.513,0.7517,0.7633,0.7633,0.7633,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,1.0,11.16,0.58,36.82,0.0,82.87,0.0,0.0,0.0,0.0,100.0,,11.5,100.0,97.4,0.0,91.77,0.0,0.0,,,,,,,,0.0,-666666666.0,0.0,,0.0,,,,,,,,,,
42,3,980300,1400000US42003980300,42003980300,9803.0,Allegheny,,Pennsylvania,"Census Tract 9803, Allegheny County, Pennsylvani",0.0,10.0,34.0,,,,,0.4572,0.9387,0.7035,0.5428,2.6422,0.7482,0.0,0.5243,0.0,0.0,0.0,0.0,0.5243,0.335,0.3853,,0.6484,,,0.656,0.7666,0.0,1.4226,0.6938,0.8827,0.8827,0.8826,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.67,11.28,0.58,32.07,0.0,18.56,0.0,0.0,0.0,0.0,100.0,,7.33,73.84,100.0,0.0,99.89,0.0,0.0,,,,,,,,0.0,-666666666.0,0.0,,0.0,,,,,,,,,,
42,3,980400,1400000US42003980400,42003980400,9804.0,Allegheny,,Pennsylvania,"Census Tract 9804, Allegheny County, Pennsylvani",0.0,10.0,109.0,,,,,0.5508,0.9164,0.7215,0.566,2.7547,0.7785,0.0,0.3784,0.0,0.0,0.0,0.0,0.3784,0.2641,0.3853,,0.9704,,,0.3904,0.7666,0.0,1.157,0.5547,0.7135,0.7135,0.7135,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,1.0,11.03,0.6,32.61,0.0,3.18,0.0,0.0,0.0,0.0,100.0,,3.33,16.76,100.0,0.0,85.15999999999998,0.0,0.0,,,,,,,,0.0,-666666666.0,0.0,,0.0,,,,,,,,,,
42,3,980500,1400000US42003980500,42003980500,9805.0,Allegheny,,Pennsylvania,"Census Tract 9805, Allegheny County, Pennsylvani",16.0,14.0,432.0,,,,,0.4572,0.9334,0.8064,0.8315,3.0285,0.8571,0.0,0.5576,0.0,0.0,0.0,0.0,0.5576,0.3513,0.3853,0.9965,0.4675,1.8493,0.7204,0.7891,0.7666,0.0,1.5557,0.7805,0.8827,0.8827,0.8826,7.8738,0.8688,0.0,0.0,0.0,0.9605,0.0,,0.0,0.0,0.0,0.0,,,0.9641,0.0,0.9998,0.0,1.9639,0.4594,0.0,0.0,0.0,0.0,,,,,,,,,,0.67,11.19,0.71,39.54,0.0,24.53,0.0,0.0,0.0,0.0,100.0,100.0,9.67,100.0,100.0,0.0,99.89,0.0,68.75,0.0,,0.0,0.0,0.0,0.0,31.3,0.0,68.8,0.0,0.0,0.0,,,,,,,,,,
42,3,980600,1400000US42003980600,42003980600,9806.0,Allegheny,,Pennsylvania,"Census Tract 9806, Allegheny County, Pennsylvani",13.0,10.0,8007.0,,,,,0.5508,0.9153,0.9018,0.6996,3.0675,0.8687,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.5006,0.9965,0.0231,1.5202,0.4625,0.7891,0.7666,0.0,1.5557,0.7805,0.7135,0.7135,0.7135,7.7146,0.8471,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.984,,,0.9616,0.0,0.9997,0.0,1.9613,0.4568,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,11.02,0.92,35.8,0.0,100.0,0.0,0.0,0.0,0.0,80.20999999999998,100.0,16.83,100.0,100.0,0.0,85.15999999999998,0.0,0.0,0.0,,0.0,0.0,0.0,50.0,30.8,0.0,61.5,0.0,0.0,0.0,,,,,,,,,,
42,3,980700,1400000US42003980700,42003980700,9807.0,Allegheny,,Pennsylvania,"Census Tract 9807, Allegheny County, Pennsylvani",0.0,10.0,3625.0,,,,,0.5508,0.9202,0.9494,0.7065,3.1269,0.8865,0.0,0.8163,0.0,0.0,0.0,0.0,0.8163,0.4967,0.3853,,0.0751,,,0.7891,0.7666,0.0,1.5557,0.7805,0.7685,0.7685,0.7685,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,1.0,11.06,1.18,35.98,0.0,95.08,0.0,0.0,0.0,0.0,100.0,,15.5,100.0,100.0,0.0,92.59,0.0,0.0,,,,,,,,0.0,-666666666.0,0.0,,0.0,,,,,,,,,,
42,3,980800,1400000US42003980800,42003980800,9808.0,Allegheny,,Pennsylvania,"Census Tract 9808, Allegheny County, Pennsylvani",0.0,10.0,918.0,,,,,0.5508,0.9303,,,,,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,,0.0843,,,0.7891,0.7666,0.0,1.5557,0.7805,0.8827,0.8827,0.8826,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,1.0,11.15,,,0.0,100.0,0.0,0.0,0.0,0.0,100.0,,15.33,100.0,100.0,0.0,99.89,0.0,0.0,,,,,,,,0.0,-666666666.0,0.0,,0.0,,,,,,,,,,
42,3,980900,1400000US42003980900,42003980900,9809.0,Allegheny,PA,Pennsylvania,"Census Tract 9809, Allegheny County, Pennsylvani",1313.0,138.0,2582.0,,,,,0.5508,0.9113,0.7475,0.8261,3.0357,0.8594,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.4614,,0.5482,,,0.7891,0.7666,0.0,1.5557,0.7805,0.7135,0.7135,0.7135,,,0.6945,0.6945,0.6945,0.0,0.87,,,,,,,,0.0107,0.0,0.0,0.0,0.0107,0.0006,,0.9975,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.2,1.0,10.99,0.63,39.36,0.0,100.0,0.0,0.0,0.0,0.0,90.45,,8.5,100.0,100.0,0.0,85.15999999999998,51.8,0.0,24.1,,,,,,2.2,0.0,-666666666.0,0.0,,100.0,29.7,9.2,2.7,18.1,9.1,0.3669,0.3389,0.0132,0.293,0.8644
42,3,981000,1400000US42003981000,42003981000,9810.0,Allegheny,,Pennsylvania,"Census Tract 9810, Allegheny County, Pennsylvani",0.0,10.0,195.0,,,,,0.6074,0.9237,0.7641,0.5684,2.8636,0.8091,0.0,0.8447,0.0,0.8071,0.0,0.0,1.6518,0.8065,0.3853,,0.2928,,,0.758,0.5308,0.0,1.2888,0.6189,0.7633,0.7633,0.7633,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,1.33,11.09,0.65,32.67,0.0,99.34,0.0,16.54,0.0,0.0,100.0,,12.67,97.48,58.09,0.0,91.77,0.0,0.0,,,,,,,,0.0,-666666666.0,0.0,,0.0,,,,,,,,,,
42,3,981100,1400000US42003981100,42003981100,9811.0,Allegheny,,Pennsylvania,"Census Tract 9811, Allegheny County, Pennsylvani",0.0,10.0,46.0,,,,,0.4572,0.9375,0.6937,0.709,2.7974,0.79,0.0,0.7763,0.0,0.0,0.0,0.0,0.7763,0.4757,0.3853,,0.4315,,,0.683,0.3663,0.0,1.0493,0.5064,0.8827,0.8827,0.8826,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.67,11.26,0.57,36.04,0.0,84.9,0.0,0.0,0.0,0.0,100.0,,10.33,80.92,26.04,0.0,99.89,0.0,0.0,,,,,,,,0.0,-666666666.0,0.0,,0.0,,,,,,,,,,
42,3,981200,1400000US42003981200,42003981200,9812.0,Allegheny,,Pennsylvania,"Census Tract 9812, Allegheny County, Pennsylvani",0.0,10.0,4350.0,,,,,0.5508,0.919,,,,,0.0,0.6806,0.0,0.0,0.0,0.0,0.6806,0.4205,0.3853,,0.0503,,,0.7891,0.7666,0.0,1.5557,0.7805,0.752,0.752,0.752,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,1.0,11.05,,,0.0,56.28,0.0,0.0,0.0,0.0,100.0,,16.0,100.0,100.0,0.0,90.23,0.0,0.0,,,,,,,,0.0,-666666666.0,0.0,,0.0,,,,,,,,,,
42,3,981800,1400000US42003981800,42003981800,9818.0,Allegheny,PA,Pennsylvania,"Census Tract 9818, Allegheny County, Pennsylvani",207.0,93.0,356.0,,,,,0.6074,0.934,0.6937,0.7297,2.9648,0.8375,0.0,0.6606,0.0,0.8844,0.0,0.0,1.545,0.7682,0.4228,,0.6186,,,0.7891,0.7666,0.0,1.5557,0.7805,0.7633,0.7633,0.7633,,,0.648,0.648,0.648,0.9958,,0.8956,,,0.8599,,,,0.0,0.5466,0.0633,0.0,0.6099,0.013,,0.9975,,,,,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.33,11.2,0.57,36.57,0.0,50.53,0.0,42.88,0.0,0.0,97.5,,7.67,100.0,100.0,0.0,91.77,45.4,84.8485,,10.8,,,15.8,,0.0,22.7,5.7,0.0,,100.0,45.8,11.0,10.3,17.6,22.1,0.953,0.7919,0.9765,0.985,0.837
42,3,982200,1400000US42003982200,42003982200,9822.0,Allegheny,PA,Pennsylvania,"Census Tract 9822, Allegheny County, Pennsylvani",4618.0,303.0,14333.0,1.9695,0.8109,1.5695,0.8698,0.6074,0.9294,0.8239,0.7124,3.0731,0.8702,0.0,0.5827,0.0,0.6328,0.0,0.0,1.2155,0.6623,0.3853,0.593,0.1442,1.1225,0.1393,0.7891,0.6308,0.0,1.4199,0.6921,0.8827,0.8827,0.8826,7.7137,0.847,0.357,0.357,0.357,0.916,0.9528,0.9466,0.7375,0.9417,0.1722,0.984,5.6508,0.9068,0.0043,0.0167,0.0667,0.1916,0.2793,0.0041,0.9551,0.9972,1.9523,0.9989,8.2394,0.7225,0.0,1.0,0.0,1.0,0.0,2.0,0.4,1.33,11.14,0.74,36.13,0.0,30.01,0.0,0.26,0.0,0.0,100.0,69.23,14.5,100.0,80.68,0.0,99.89,18.9,60.8696,34.6,13.7,50.0,50.0,3.0,50.0,0.2,1.7,5.8,0.1,30.8,99.5,10.9,12.7,0.8,23.8,1.3,0.0023,0.9429,0.0004,0.0004,0.9906
42,5,950100,1400000US42005950100,42005950100,9501.0,Armstrong,PA,Pennsylvania,"Census Tract 9501, Armstrong County, Pennsylvani",4677.0,254.0,2113.0,2.2034,0.8808,1.2034,0.6666,0.6773,0.7741,0.1099,0.1072,1.6685,0.4137,0.0,0.3248,0.0,0.0,0.9921,0.0,1.3169,0.6922,0.7728,0.6145,0.8529,2.2402,0.9329,0.5637,0.3103,0.0,0.874,0.4271,0.3623,0.3623,0.3623,6.4619,0.6195,0.0205,0.0205,0.0205,0.6125,0.7118,0.2138,0.3292,0.177,0.7681,0.8647,3.6771,0.5424,0.8446,0.487,0.744,0.3749,2.4505,0.8386,0.8105,0.3832,1.1937,0.73,7.3418,0.5839,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,10.14,0.15,21.08,0.0,0.94,0.0,0.0,3.24,0.0,7.7,71.0,5.04,49.62,17.71,0.0,27.74,1.6,35.8337,15.7,2.8,22.2,17.4407,12.5,31.1,22.5,21.9,16.6,0.7,11.6,0.1,35.5,10.9,8.1,16.8,12.8,0.7002,0.7741,0.8173,0.7203,0.7826
42,5,950200,1400000US42005950200,42005950200,9502.0,Armstrong,PA,Pennsylvania,"Census Tract 9502, Armstrong County, Pennsylvani",2048.0,135.0,728.0,1.8963,0.7849,0.8963,0.4325,0.6773,0.8057,0.1264,0.1142,1.7236,0.4373,0.0,0.4139,0.0,0.0,0.9935,0.0,1.4074,0.7203,0.6219,0.5376,0.9542,2.1137,0.8764,0.647,0.0,0.0,0.647,0.2435,0.3399,0.3399,0.3399,6.2316,0.5686,0.0133,0.0133,0.0133,0.3919,0.5593,0.7533,0.2266,0.1041,0.2141,0.7093,2.9586,0.3841,0.8533,0.3788,0.6597,0.0,1.8918,0.3981,0.8904,0.0,0.8904,0.5525,5.7541,0.3277,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,10.33,0.16,21.32,0.0,5.34,0.0,0.0,5.16,0.0,42.04,64.61,3.67,71.51,0.0,0.0,24.74,0.9,24.7053,11.2,7.4,17.3,15.0175,3.5,23.2,22.8,20.4,15.0,0.0,19.3,0.0,35.4,10.4,8.2,15.8,12.5,0.695,0.6732,0.8343,0.6944,0.6957
42,5,950300,1400000US42005950300,42005950300,9503.0,Armstrong,PA,Pennsylvania,"Census Tract 9503, Armstrong County, Pennsylvani",3314.0,231.0,2021.0,2.3686,0.9243,1.3686,0.7675,0.6451,0.8092,0.1445,0.1151,1.7139,0.4337,0.9392,0.4354,0.0,0.0,0.9935,0.0,2.3681,0.9293,0.5968,0.5013,0.8443,1.9424,0.7808,0.5081,0.1759,0.0,0.684,0.2664,0.3462,0.3462,0.3462,7.0546,0.738,0.0629,0.0629,0.0629,0.5461,0.5842,0.7466,0.2583,0.2595,0.3195,0.7628,3.477,0.4986,0.8796,0.3854,0.8351,0.1916,2.2917,0.7379,0.8809,0.9274,1.8083,0.9853,7.6399,0.6306,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.67,10.35,0.17,21.35,4.05,7.07,0.0,0.0,5.13,0.0,50.13,61.63,5.17,37.0,0.3,0.0,25.62,3.8,32.2936,11.8,7.3,18.8,19.7006,4.7,25.4,23.8,20.5,18.8,0.1,18.2,6.8,36.7,10.4,8.5,15.5,12.9,0.7534,0.6732,0.8794,0.7292,0.6678
